Lesiones,tipos,Fullpath
"[[[ 79 113 142]
  [ 52  86 114]
  [ 68  99 126]
  ...
  [ 97 115 126]
  [ 88 106 117]
  [ 90 108 119]]

 [[ 78 112 141]
  [ 68 102 131]
  [ 61  92 119]
  ...
  [ 86 104 115]
  [ 70  88 100]
  [ 66  84  95]]

 [[110 144 171]
  [ 88 122 149]
  [ 85 116 143]
  ...
  [ 49  67  78]
  [ 54  72  83]
  [ 63  81  92]]

 ...

 [[103 133 158]
  [ 99 129 153]
  [ 97 126 153]
  ...
  [ 76  93 107]
  [ 73  88 106]
  [ 71  87 104]]

 [[127 157 182]
  [112 142 167]
  [ 94 123 150]
  ...
  [ 78  95 109]
  [ 85 101 118]
  [ 92 109 126]]

 [[102 132 157]
  [100 130 155]
  [ 92 121 148]
  ...
  [ 65  82  95]
  [ 73  89 106]
  [ 83  99 116]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_211.jpg
"[[[112 129 178]
  [110 128 175]
  [ 83 103 148]
  ...
  [ 86 104 115]
  [ 75  93 104]
  [ 70  88  99]]

 [[ 89 106 155]
  [106 124 171]
  [ 90 110 156]
  ...
  [ 80  98 109]
  [ 73  91 102]
  [ 75  93 104]]

 [[108 126 174]
  [107 126 171]
  [ 83 104 147]
  ...
  [ 57  75  86]
  [ 61  79  90]
  [ 73  91 102]]

 ...

 [[118 148 173]
  [111 141 166]
  [ 92 121 148]
  ...
  [ 85  98 112]
  [ 73  85 103]
  [ 79  91 109]]

 [[110 140 165]
  [108 138 163]
  [ 90 119 146]
  ...
  [ 64  77  92]
  [ 54  66  84]
  [ 79  91 109]]

 [[107 137 162]
  [115 145 170]
  [ 99 128 155]
  ...
  [ 55  68  83]
  [ 49  61  79]
  [ 92 104 122]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_212.jpg
"[[[120 147 174]
  [100 127 154]
  [ 78 105 132]
  ...
  [ 71  89 100]
  [ 69  86  99]
  [ 74  91 104]]

 [[117 144 171]
  [100 127 154]
  [ 83 110 137]
  ...
  [103 121 132]
  [ 83 100 113]
  [ 70  87 100]]

 [[120 147 174]
  [103 130 157]
  [ 85 112 139]
  ...
  [109 127 139]
  [ 84 101 114]
  [ 68  85  98]]

 ...

 [[ 83 109 133]
  [ 80 106 130]
  [ 82 108 132]
  ...
  [ 57  70  84]
  [ 59  72  86]
  [ 71  84  98]]

 [[ 64  90 114]
  [ 65  91 115]
  [ 63  90 113]
  ...
  [ 53  66  80]
  [ 55  68  82]
  [ 66  79  93]]

 [[ 59  85 109]
  [ 81 107 131]
  [ 92 118 142]
  ...
  [ 46  59  73]
  [ 48  61  75]
  [ 59  72  86]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_213.jpg
"[[[ 30  55  81]
  [ 37  62  88]
  [ 79 104 131]
  ...
  [ 87 106 113]
  [ 85 104 111]
  [ 72  91  99]]

 [[ 94 119 145]
  [ 77 102 128]
  [ 94 119 144]
  ...
  [ 88 107 114]
  [ 87 106 113]
  [ 74  93 101]]

 [[110 135 161]
  [ 96 121 147]
  [109 134 160]
  ...
  [ 83 102 109]
  [ 83 102 109]
  [ 73  92 100]]

 ...

 [[103 127 157]
  [ 99 123 153]
  [ 96 121 151]
  ...
  [ 78  91 106]
  [ 81  94 108]
  [ 83  96 111]]

 [[ 92 116 146]
  [ 94 119 149]
  [ 99 123 153]
  ...
  [ 79  93 106]
  [ 81  94 107]
  [ 80  93 107]]

 [[ 83 107 137]
  [ 91 115 145]
  [103 127 157]
  ...
  [ 79  93 105]
  [ 83  97 108]
  [ 85  99 111]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_214.jpg
"[[[ 86 110 134]
  [ 66  90 114]
  [ 62  86 110]
  ...
  [ 72  91  98]
  [ 58  77  84]
  [ 44  63  70]]

 [[ 86 110 134]
  [ 66  90 114]
  [ 64  88 112]
  ...
  [ 66  85  92]
  [ 54  74  81]
  [ 46  65  72]]

 [[ 91 115 140]
  [ 71  94 118]
  [ 72  96 120]
  ...
  [ 59  78  85]
  [ 51  70  77]
  [ 49  68  75]]

 ...

 [[ 86 110 138]
  [ 90 115 143]
  [111 135 164]
  ...
  [ 67  83  96]
  [ 72  88 101]
  [ 77  93 106]]

 [[ 76 100 128]
  [ 79 103 131]
  [106 130 158]
  ...
  [ 62  78  91]
  [ 67  83  96]
  [ 71  87 100]]

 [[ 71  95 123]
  [ 73  97 125]
  [106 130 158]
  ...
  [ 59  75  88]
  [ 62  78  91]
  [ 66  82  95]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_215.jpg
"[[[127 148 176]
  [ 82 103 131]
  [ 68  89 117]
  ...
  [ 31  48  57]
  [ 39  56  65]
  [ 56  73  82]]

 [[107 128 156]
  [ 83 104 132]
  [ 81 102 130]
  ...
  [ 31  48  57]
  [ 38  55  64]
  [ 51  68  77]]

 [[ 87 108 136]
  [ 81 102 130]
  [ 93 114 141]
  ...
  [ 41  58  67]
  [ 47  63  73]
  [ 55  72  81]]

 ...

 [[ 70  95 122]
  [ 67  91 119]
  [ 84 108 136]
  ...
  [ 68  81  95]
  [ 68  81  95]
  [ 69  82  96]]

 [[ 59  82 110]
  [ 52  76 104]
  [ 69  93 121]
  ...
  [ 57  70  84]
  [ 55  67  81]
  [ 56  69  83]]

 [[ 49  73 101]
  [ 44  68  96]
  [ 62  86 114]
  ...
  [ 46  59  73]
  [ 44  57  71]
  [ 47  60  74]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_216.jpg
"[[[108 129 157]
  [103 124 152]
  [102 123 151]
  ...
  [ 85 103 114]
  [ 88 106 117]
  [ 84 102 113]]

 [[ 90 111 139]
  [ 91 112 140]
  [ 95 116 144]
  ...
  [ 82 100 111]
  [ 88 106 117]
  [ 88 106 117]]

 [[ 85 106 134]
  [ 82 103 131]
  [ 83 104 131]
  ...
  [ 77  95 106]
  [ 86 104 115]
  [ 87 105 116]]

 ...

 [[ 93 114 141]
  [ 69  91 118]
  [ 70  91 118]
  ...
  [ 67  80  93]
  [ 67  80  94]
  [ 65  78  92]]

 [[ 82 103 130]
  [ 68  89 116]
  [ 63  84 111]
  ...
  [ 51  64  77]
  [ 53  66  80]
  [ 55  68  82]]

 [[ 69  90 117]
  [ 68  89 116]
  [ 62  83 110]
  ...
  [ 38  52  65]
  [ 43  56  70]
  [ 48  61  75]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_217.jpg
"[[[ 61  84 106]
  [ 71  94 116]
  [ 95 118 140]
  ...
  [ 81  99 110]
  [ 90 108 119]
  [ 94 112 123]]

 [[ 50  73  95]
  [ 70  93 115]
  [ 97 120 142]
  ...
  [ 80  98 109]
  [ 82 101 112]
  [ 81 100 111]]

 [[ 64  87 109]
  [ 77  99 121]
  [ 92 115 137]
  ...
  [ 77  95 106]
  [ 73  91 102]
  [ 67  85  96]]

 ...

 [[ 84 105 132]
  [ 76  97 124]
  [ 67  88 115]
  ...
  [ 51  64  79]
  [ 58  71  87]
  [ 65  78  94]]

 [[ 87 108 135]
  [ 73  94 122]
  [ 63  84 111]
  ...
  [ 51  64  79]
  [ 58  71  87]
  [ 66  79  95]]

 [[ 94 115 142]
  [ 74  95 122]
  [ 61  82 109]
  ...
  [ 53  66  81]
  [ 59  72  88]
  [ 68  81  97]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_218.jpg
"[[[ 77 106 127]
  [ 70  99 120]
  [ 67  96 117]
  ...
  [ 64  86  92]
  [ 67  89  95]
  [ 70  92  98]]

 [[ 77 106 127]
  [ 74 103 124]
  [ 74 103 124]
  ...
  [ 57  79  85]
  [ 60  82  88]
  [ 62  84  90]]

 [[ 77 106 127]
  [ 80 109 130]
  [ 84 113 134]
  ...
  [ 46  68  74]
  [ 49  71  77]
  [ 51  73  79]]

 ...

 [[ 75  97 122]
  [ 74  96 121]
  [ 76  98 123]
  ...
  [ 57  69  83]
  [ 55  68  82]
  [ 53  66  80]]

 [[ 75  97 122]
  [ 73  95 120]
  [ 73  95 120]
  ...
  [ 56  69  83]
  [ 55  68  82]
  [ 53  66  80]]

 [[ 75  97 122]
  [ 72  94 119]
  [ 71  93 118]
  ...
  [ 56  69  83]
  [ 55  68  82]
  [ 54  67  81]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_219.jpg
"[[[112 128 181]
  [151 165 225]
  [147 159 231]
  ...
  [ 82  97 220]
  [ 87 102 225]
  [ 89 104 227]]

 [[146 160 210]
  [160 172 228]
  [140 151 217]
  ...
  [ 88 102 225]
  [ 82  97 220]
  [ 83  98 221]]

 [[188 198 239]
  [159 168 216]
  [118 127 183]
  ...
  [ 86 101 224]
  [ 82  97 220]
  [ 84  99 222]]

 ...

 [[168 187 255]
  [156 176 254]
  [154 176 254]
  ...
  [ 94 110 229]
  [ 95 111 231]
  [ 97 113 233]]

 [[166 185 255]
  [150 171 248]
  [145 167 244]
  ...
  [ 97 113 233]
  [ 96 112 232]
  [ 93 109 229]]

 [[156 176 253]
  [149 169 246]
  [147 170 246]
  ...
  [101 116 237]
  [106 122 242]
  [101 117 236]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_22.jpg
"[[[ 85 106 133]
  [ 67  88 115]
  [ 54  75 102]
  ...
  [ 75  94 109]
  [ 70  89 104]
  [ 67  86 101]]

 [[ 81 101 129]
  [ 67  88 115]
  [ 58  79 106]
  ...
  [ 71  90 105]
  [ 68  86 101]
  [ 65  84  99]]

 [[ 74  95 122]
  [ 67  88 115]
  [ 64  85 112]
  ...
  [ 66  85  99]
  [ 64  83  98]
  [ 62  81  96]]

 ...

 [[ 82 106 130]
  [ 92 116 140]
  [101 125 149]
  ...
  [ 60  73  87]
  [ 61  74  88]
  [ 63  76  90]]

 [[104 128 152]
  [105 129 153]
  [101 125 149]
  ...
  [ 61  74  88]
  [ 62  75  89]
  [ 63  76  90]]

 [[119 143 167]
  [113 137 161]
  [101 125 149]
  ...
  [ 63  76  90]
  [ 63  76  90]
  [ 63  76  90]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_220.jpg
"[[[ 74  96 121]
  [ 88 111 136]
  [ 97 119 144]
  ...
  [ 76  92 105]
  [ 80  96 109]
  [ 94 110 123]]

 [[ 88 110 135]
  [ 96 118 143]
  [ 96 119 143]
  ...
  [ 76  92 104]
  [ 80  96 109]
  [ 94 110 123]]

 [[ 99 122 146]
  [106 128 153]
  [ 99 121 146]
  ...
  [ 75  91 104]
  [ 79  95 108]
  [ 93 109 122]]

 ...

 [[ 83 108 128]
  [ 87 112 132]
  [ 85 110 130]
  ...
  [ 40  51  73]
  [ 34  45  67]
  [ 33  44  66]]

 [[ 81 107 127]
  [ 78 103 123]
  [ 71  97 116]
  ...
  [ 43  54  76]
  [ 36  47  70]
  [ 34  45  67]]

 [[ 79 104 124]
  [ 65  91 110]
  [ 54  78  99]
  ...
  [ 46  57  79]
  [ 39  50  72]
  [ 36  47  69]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_221.jpg
"[[[ 73  98 118]
  [ 84 109 129]
  [104 128 149]
  ...
  [ 77  93 105]
  [ 78  94 106]
  [ 81  97 109]]

 [[ 73  98 118]
  [ 88 113 133]
  [107 132 152]
  ...
  [ 78  94 106]
  [ 79  95 106]
  [ 81  97 109]]

 [[ 74  99 119]
  [ 92 117 137]
  [110 134 155]
  ...
  [ 78  94 106]
  [ 79  95 107]
  [ 82  98 110]]

 ...

 [[ 79 103 123]
  [ 85 109 129]
  [ 84 108 128]
  ...
  [ 48  59  79]
  [ 48  59  79]
  [ 49  60  80]]

 [[ 70  94 114]
  [ 75 100 120]
  [ 75  99 119]
  ...
  [ 49  60  80]
  [ 48  59  79]
  [ 49  60  80]]

 [[ 64  88 108]
  [ 70  94 114]
  [ 69  93 113]
  ...
  [ 51  62  81]
  [ 49  60  80]
  [ 49  60  80]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_222.jpg
"[[[ 71  97 113]
  [ 77 103 119]
  [ 75 101 117]
  ...
  [ 85 102 114]
  [ 91 108 121]
  [ 96 113 126]]

 [[ 73  99 115]
  [ 81 107 123]
  [ 91 117 133]
  ...
  [ 83 101 113]
  [ 89 106 119]
  [ 94 111 124]]

 [[ 72  98 116]
  [ 88 114 131]
  [108 134 151]
  ...
  [ 82  99 111]
  [ 89 106 119]
  [ 95 112 125]]

 ...

 [[ 97 119 144]
  [ 99 121 146]
  [ 95 117 141]
  ...
  [ 52  63  83]
  [ 58  69  89]
  [ 63  74  94]]

 [[ 91 113 138]
  [ 92 114 139]
  [ 86 109 134]
  ...
  [ 52  63  82]
  [ 56  67  87]
  [ 59  70  89]]

 [[ 88 110 135]
  [ 87 109 134]
  [ 80 102 128]
  ...
  [ 54  65  84]
  [ 55  66  86]
  [ 56  67  87]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_223.jpg
"[[[133 160 180]
  [135 162 182]
  [137 164 184]
  ...
  [100 117 130]
  [ 86 103 116]
  [ 69  86  99]]

 [[101 128 148]
  [ 94 121 141]
  [ 95 122 142]
  ...
  [ 97 114 127]
  [ 87 104 117]
  [ 74  91 104]]

 [[ 78 105 125]
  [ 65  92 113]
  [ 63  90 111]
  ...
  [ 95 112 125]
  [ 89 106 119]
  [ 81  98 111]]

 ...

 [[118 140 165]
  [106 128 153]
  [ 94 116 141]
  ...
  [ 71  80 107]
  [ 74  83 110]
  [ 61  69  96]]

 [[121 143 167]
  [105 127 152]
  [ 90 112 137]
  ...
  [ 71  79 107]
  [ 75  85 112]
  [ 64  73 100]]

 [[118 140 165]
  [101 123 148]
  [ 85 107 133]
  ...
  [ 72  80 108]
  [ 78  87 114]
  [ 67  76 103]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_224.jpg
"[[[102 131 146]
  [ 89 118 133]
  [ 88 117 132]
  ...
  [100 117 130]
  [ 99 116 129]
  [ 97 114 127]]

 [[ 81 109 126]
  [ 74 102 118]
  [ 74 102 118]
  ...
  [ 99 116 128]
  [ 99 117 130]
  [ 99 116 129]]

 [[ 67  95 112]
  [ 65  94 110]
  [ 68  96 112]
  ...
  [ 96 113 126]
  [100 117 130]
  [101 118 131]]

 ...

 [[113 134 162]
  [110 131 158]
  [101 122 150]
  ...
  [ 66  76 100]
  [ 70  80 104]
  [ 69  79 103]]

 [[113 134 161]
  [105 126 153]
  [ 93 114 141]
  ...
  [ 65  75  99]
  [ 69  79 103]
  [ 68  78 102]]

 [[112 133 160]
  [100 121 148]
  [ 85 107 133]
  ...
  [ 63  73  97]
  [ 65  75  99]
  [ 64  74  98]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_225.jpg
"[[[ 98 125 146]
  [ 99 126 147]
  [107 135 156]
  ...
  [ 77  95 107]
  [ 76  93 106]
  [ 75  92 105]]

 [[ 97 124 145]
  [ 92 119 140]
  [ 83 110 131]
  ...
  [ 85 103 115]
  [ 84 101 114]
  [ 80  97 110]]

 [[ 88 115 136]
  [ 82 109 131]
  [ 66  92 114]
  ...
  [ 87 104 116]
  [ 86 103 116]
  [ 83 100 113]]

 ...

 [[117 145 169]
  [101 129 153]
  [ 89 117 141]
  ...
  [ 32  45  67]
  [ 33  46  68]
  [ 50  63  85]]

 [[128 156 180]
  [110 138 162]
  [ 92 120 144]
  ...
  [ 34  47  69]
  [ 37  50  72]
  [ 56  69  91]]

 [[136 164 188]
  [117 145 169]
  [ 95 123 147]
  ...
  [ 43  56  78]
  [ 46  59  81]
  [ 67  80 102]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_226.jpg
"[[[141 170 185]
  [144 173 188]
  [137 166 181]
  ...
  [ 94 112 123]
  [ 91 109 120]
  [ 85 103 114]]

 [[112 141 155]
  [115 144 159]
  [110 139 153]
  ...
  [ 99 117 128]
  [ 97 115 126]
  [ 92 110 121]]

 [[ 85 114 129]
  [ 90 119 134]
  [ 86 115 129]
  ...
  [103 121 132]
  [102 120 131]
  [ 98 116 127]]

 ...

 [[112 136 164]
  [117 142 170]
  [114 139 167]
  ...
  [ 68  80 102]
  [ 65  76  98]
  [ 61  72  94]]

 [[108 132 160]
  [101 125 153]
  [ 93 117 145]
  ...
  [ 57  69  91]
  [ 54  65  87]
  [ 50  60  82]]

 [[106 130 158]
  [ 87 111 139]
  [ 75  99 127]
  ...
  [ 47  59  80]
  [ 43  54  76]
  [ 39  50  72]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_227.jpg
"[[[100 127 147]
  [112 139 159]
  [119 146 166]
  ...
  [ 96 114 125]
  [101 120 130]
  [103 121 132]]

 [[108 136 155]
  [117 144 164]
  [119 146 166]
  ...
  [ 93 111 122]
  [ 98 115 127]
  [ 98 116 127]]

 [[122 149 169]
  [121 148 169]
  [115 141 162]
  ...
  [ 91 109 120]
  [ 94 112 123]
  [ 94 112 123]]

 ...

 [[100 124 152]
  [105 129 157]
  [110 134 162]
  ...
  [ 77  89 112]
  [ 74  84 108]
  [ 67  77 101]]

 [[ 94 118 146]
  [105 129 157]
  [112 135 163]
  ...
  [ 79  91 114]
  [ 78  88 112]
  [ 72  82 106]]

 [[ 92 116 144]
  [106 130 158]
  [109 133 161]
  ...
  [ 79  90 113]
  [ 79  89 113]
  [ 75  85 109]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_228.jpg
"[[[153 177 207]
  [154 178 208]
  [144 169 198]
  ...
  [ 82 100 111]
  [ 82 100 111]
  [ 86 104 115]]

 [[133 157 187]
  [116 140 170]
  [ 95 119 149]
  ...
  [ 79  97 108]
  [ 79  97 108]
  [ 83 101 112]]

 [[112 136 166]
  [ 86 110 139]
  [ 57  81 110]
  ...
  [ 75  93 104]
  [ 76  94 105]
  [ 82 100 111]]

 ...

 [[ 88 111 137]
  [ 84 107 133]
  [ 85 108 134]
  ...
  [ 62  74  95]
  [ 66  78 100]
  [ 69  80 102]]

 [[103 126 152]
  [105 128 154]
  [105 128 154]
  ...
  [ 63  76  96]
  [ 68  79 101]
  [ 70  81 103]]

 [[114 137 163]
  [129 152 178]
  [128 151 177]
  ...
  [ 65  77  98]
  [ 69  80 102]
  [ 71  82 104]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_229.jpg
"[[[165 181 247]
  [135 148 220]
  [112 121 205]
  ...
  [ 94 109 231]
  [ 93 107 229]
  [ 86 101 223]]

 [[174 188 249]
  [146 159 227]
  [120 129 208]
  ...
  [ 90 105 227]
  [ 90 105 227]
  [ 86 101 223]]

 [[162 176 230]
  [146 158 217]
  [130 139 207]
  ...
  [ 89 104 226]
  [ 90 105 227]
  [ 87 102 224]]

 ...

 [[166 187 249]
  [145 165 235]
  [141 161 235]
  ...
  [ 94 110 230]
  [ 96 113 233]
  [ 96 111 231]]

 [[179 200 255]
  [169 190 252]
  [162 182 252]
  ...
  [102 118 238]
  [107 123 243]
  [113 129 249]]

 [[125 144 204]
  [140 161 223]
  [149 171 239]
  ...
  [ 91 107 227]
  [ 99 115 235]
  [ 97 113 233]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_23.jpg
"[[[ 79 103 133]
  [117 141 171]
  [149 173 204]
  ...
  [ 72  94 105]
  [ 73  96 106]
  [ 71  93 104]]

 [[ 68  92 122]
  [ 97 120 150]
  [121 145 175]
  ...
  [ 80 102 113]
  [ 82 104 115]
  [ 80 102 113]]

 [[ 63  87 117]
  [ 81 105 135]
  [ 98 122 152]
  ...
  [ 89 111 122]
  [ 89 111 122]
  [ 86 108 119]]

 ...

 [[ 80 101 123]
  [ 80 101 123]
  [ 82 103 125]
  ...
  [ 58  70  89]
  [ 56  67  87]
  [ 54  65  85]]

 [[106 127 149]
  [104 125 147]
  [103 124 146]
  ...
  [ 63  75  94]
  [ 60  72  92]
  [ 59  70  90]]

 [[144 165 187]
  [136 157 179]
  [128 149 171]
  ...
  [ 67  80  99]
  [ 65  76  96]
  [ 63  74  94]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_230.jpg
"[[[114 146 169]
  [ 52  84 107]
  [ 37  69  92]
  ...
  [ 79  99 110]
  [ 90 110 121]
  [102 122 133]]

 [[ 88 120 144]
  [ 78 110 133]
  [ 74 106 129]
  ...
  [ 79  99 110]
  [ 85 105 116]
  [ 94 114 125]]

 [[105 136 159]
  [ 94 126 149]
  [ 78 109 132]
  ...
  [ 77  97 108]
  [ 84 104 115]
  [ 96 116 127]]

 ...

 [[101 132 157]
  [112 143 168]
  [115 145 171]
  ...
  [ 61  75  94]
  [ 63  78  97]
  [ 64  78  97]]

 [[ 96 127 152]
  [109 140 165]
  [119 149 174]
  ...
  [ 60  74  93]
  [ 64  78  97]
  [ 65  79  97]]

 [[ 94 125 150]
  [126 157 182]
  [122 152 177]
  ...
  [ 58  72  92]
  [ 63  78  97]
  [ 66  80  99]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_231.jpg
"[[[116 138 180]
  [ 77  99 140]
  [ 66  88 129]
  ...
  [ 91 117 129]
  [ 76 102 114]
  [ 95 121 133]]

 [[123 145 187]
  [101 124 165]
  [115 137 178]
  ...
  [ 90 116 128]
  [ 81 107 119]
  [105 131 143]]

 [[ 94 118 160]
  [126 150 190]
  [140 164 205]
  ...
  [ 85 111 123]
  [ 79 106 117]
  [102 128 140]]

 ...

 [[123 152 183]
  [103 132 163]
  [113 142 173]
  ...
  [ 91 105 127]
  [ 66  81 100]
  [ 50  64  83]]

 [[111 140 171]
  [102 131 162]
  [101 130 161]
  ...
  [ 87 101 123]
  [ 68  83 102]
  [ 57  72  91]]

 [[106 135 166]
  [ 84 113 144]
  [ 96 125 156]
  ...
  [ 72  86 108]
  [ 63  78  97]
  [ 59  74  93]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_232.jpg
"[[[158 192 216]
  [115 149 173]
  [114 152 173]
  ...
  [ 77  99 110]
  [ 82 105 116]
  [104 126 136]]

 [[114 147 173]
  [120 154 178]
  [141 177 201]
  ...
  [ 92 114 125]
  [ 98 121 131]
  [107 130 140]]

 [[184 216 245]
  [147 180 206]
  [103 138 164]
  ...
  [ 98 120 131]
  [118 140 151]
  [111 133 144]]

 ...

 [[ 94 132 162]
  [114 152 182]
  [144 182 212]
  ...
  [ 65  80  99]
  [ 77  92 110]
  [ 65  80  99]]

 [[106 145 173]
  [101 140 168]
  [110 148 178]
  ...
  [ 95 110 129]
  [103 118 137]
  [ 79  94 113]]

 [[105 144 172]
  [114 153 181]
  [123 161 191]
  ...
  [ 71  86 105]
  [ 65  80  99]
  [ 42  57  76]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_233.jpg
"[[[127 164 208]
  [124 161 204]
  [113 148 191]
  ...
  [115 139 156]
  [109 135 150]
  [ 98 124 139]]

 [[107 144 188]
  [157 193 236]
  [174 208 247]
  ...
  [ 78 103 119]
  [124 149 165]
  [135 160 176]]

 [[ 91 126 169]
  [122 158 200]
  [135 170 213]
  ...
  [117 143 157]
  [ 76 102 117]
  [ 91 116 132]]

 ...

 [[117 148 187]
  [114 145 184]
  [120 151 189]
  ...
  [ 79  98 119]
  [ 74  93 114]
  [ 55  74  95]]

 [[ 86 118 156]
  [108 139 178]
  [116 147 186]
  ...
  [ 87 105 127]
  [ 83 102 123]
  [ 60  79 100]]

 [[152 183 222]
  [131 162 201]
  [137 167 208]
  ...
  [ 69  87 110]
  [ 82 101 123]
  [ 69  87 109]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_234.jpg
"[[[ 98 132 177]
  [111 144 189]
  [148 182 225]
  ...
  [ 97 121 141]
  [111 135 155]
  [108 132 152]]

 [[114 147 192]
  [ 79 112 157]
  [ 83 117 160]
  ...
  [ 89 114 134]
  [ 75  99 119]
  [126 150 170]]

 [[161 194 239]
  [116 150 194]
  [ 92 126 169]
  ...
  [107 131 151]
  [ 96 120 140]
  [ 95 119 139]]

 ...

 [[147 185 217]
  [149 187 217]
  [162 199 230]
  ...
  [ 87 107 125]
  [ 69  89 107]
  [ 49  69  87]]

 [[112 150 182]
  [109 147 179]
  [122 159 193]
  ...
  [ 38  58  76]
  [ 65  85 103]
  [ 79  99 117]]

 [[106 144 176]
  [124 162 194]
  [137 174 208]
  ...
  [ 42  62  80]
  [ 70  90 108]
  [ 85 105 123]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_235.jpg
"[[[150 189 227]
  [144 182 221]
  [ 96 131 171]
  ...
  [ 99 123 141]
  [106 130 148]
  [121 145 163]]

 [[183 222 253]
  [150 188 227]
  [ 98 133 174]
  ...
  [100 124 142]
  [106 130 148]
  [122 146 164]]

 [[156 196 234]
  [161 199 236]
  [127 163 203]
  ...
  [ 90 114 132]
  [110 134 152]
  [113 137 155]]

 ...

 [[167 205 220]
  [141 179 196]
  [106 143 163]
  ...
  [ 82 101 123]
  [ 65  83 106]
  [ 64  82 106]]

 [[136 176 198]
  [165 205 227]
  [157 197 221]
  ...
  [ 69  88 109]
  [ 65  83 105]
  [ 69  88 109]]

 [[116 157 182]
  [125 166 192]
  [117 157 185]
  ...
  [ 68  87 109]
  [ 87 106 127]
  [ 82 101 122]]]",Adenoma,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Adenoma\test19_236.jpg
