Lesiones,tipos,Fullpath
"[[[ 38  84 172]
  [ 38  84 172]
  [ 38  84 172]
  ...
  [ 47  84 168]
  [ 47  84 168]
  [ 47  84 168]]

 [[ 39  85 172]
  [ 39  85 173]
  [ 39  85 173]
  ...
  [ 47  84 168]
  [ 47  84 168]
  [ 47  84 168]]

 [[ 41  87 175]
  [ 41  87 175]
  [ 41  87 175]
  ...
  [ 47  84 168]
  [ 47  84 168]
  [ 47  84 168]]

 ...

 [[ 59 112 199]
  [ 59 112 199]
  [ 59 112 199]
  ...
  [ 71 130 209]
  [ 71 130 209]
  [ 71 130 209]]

 [[ 59 112 199]
  [ 59 112 199]
  [ 59 112 199]
  ...
  [ 72 131 210]
  [ 72 131 210]
  [ 72 131 210]]

 [[ 59 112 199]
  [ 59 112 199]
  [ 59 112 199]
  ...
  [ 72 131 210]
  [ 72 131 210]
  [ 72 131 210]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_11.jpg
"[[[ 17  41  77]
  [ 17  41  77]
  [ 18  42  78]
  ...
  [ 33  64 107]
  [ 34  64 106]
  [ 34  64 105]]

 [[ 17  41  77]
  [ 17  41  77]
  [ 18  42  78]
  ...
  [ 33  65 107]
  [ 34  65 106]
  [ 34  64 105]]

 [[ 17  41  77]
  [ 17  41  77]
  [ 18  42  78]
  ...
  [ 34  66 108]
  [ 35  65 107]
  [ 35  65 106]]

 ...

 [[ 28  65 121]
  [ 28  65 121]
  [ 26  63 119]
  ...
  [ 62 120 214]
  [ 59 117 212]
  [ 58 116 211]]

 [[ 29  62 120]
  [ 29  62 120]
  [ 28  62 120]
  ...
  [ 62 121 214]
  [ 60 118 212]
  [ 59 117 212]]

 [[ 29  61 120]
  [ 29  61 120]
  [ 30  61 121]
  ...
  [ 62 120 214]
  [ 60 118 212]
  [ 59 117 212]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_110.jpg
"[[[ 28  42  65]
  [ 28  42  65]
  [ 27  41  64]
  ...
  [ 40  71 105]
  [ 32  62  97]
  [ 28  58  93]]

 [[ 26  40  63]
  [ 26  40  63]
  [ 26  40  62]
  ...
  [ 38  68 103]
  [ 30  60  95]
  [ 26  56  91]]

 [[ 23  37  60]
  [ 23  37  60]
  [ 23  37  59]
  ...
  [ 32  62  97]
  [ 26  56  91]
  [ 23  53  88]]

 ...

 [[ 18  49  88]
  [ 18  49  88]
  [ 17  48  87]
  ...
  [ 50 100 183]
  [ 50 100 183]
  [ 50 100 183]]

 [[ 17  48  87]
  [ 17  48  87]
  [ 18  49  87]
  ...
  [ 51 101 184]
  [ 51 101 184]
  [ 51 101 184]]

 [[ 17  48  87]
  [ 17  48  87]
  [ 18  49  87]
  ...
  [ 52 102 185]
  [ 52 102 185]
  [ 52 102 185]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_111.jpg
"[[[  0   2   0]
  [  0   2   0]
  [  0   3   1]
  ...
  [ 30  49  75]
  [ 27  45  72]
  [ 26  43  70]]

 [[  0   2   0]
  [  0   2   0]
  [  0   2   1]
  ...
  [ 30  49  75]
  [ 28  46  72]
  [ 27  44  71]]

 [[  0   2   0]
  [  0   2   0]
  [  0   3   1]
  ...
  [ 31  50  75]
  [ 29  47  74]
  [ 29  46  73]]

 ...

 [[  2   0   0]
  [  2   1   1]
  [  3   3   3]
  ...
  [ 46  75 136]
  [ 45  74 135]
  [ 45  74 135]]

 [[  2   0   0]
  [  2   1   1]
  [  3   3   3]
  ...
  [ 46  75 136]
  [ 45  74 135]
  [ 45  74 135]]

 [[  2   0   0]
  [  2   1   1]
  [  3   3   3]
  ...
  [ 46  75 136]
  [ 45  74 135]
  [ 45  74 135]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_112.jpg
"[[[  0   2   0]
  [  0   2   0]
  [  0   2   0]
  ...
  [ 16  27  51]
  [ 15  26  49]
  [ 15  26  48]]

 [[  0   2   0]
  [  0   2   0]
  [  0   2   0]
  ...
  [ 16  28  51]
  [ 15  27  49]
  [ 15  26  48]]

 [[  0   2   0]
  [  0   2   0]
  [  0   2   0]
  ...
  [ 17  28  52]
  [ 15  27  49]
  [ 15  26  48]]

 ...

 [[  4   1   0]
  [  4   1   0]
  [  4   1   0]
  ...
  [ 29  52  97]
  [ 27  50  96]
  [ 26  50  95]]

 [[  3   1   0]
  [  3   1   0]
  [  3   1   0]
  ...
  [ 30  54  99]
  [ 28  51  97]
  [ 27  51  96]]

 [[  3   1   0]
  [  3   1   0]
  [  3   1   0]
  ...
  [ 31  54 100]
  [ 29  52  98]
  [ 28  51  97]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_113.jpg
"[[[ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]
  ...
  [13 21 38]
  [10 19 36]
  [ 8 18 35]]

 [[ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]
  ...
  [12 20 37]
  [ 9 19 36]
  [ 8 18 35]]

 [[ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]
  ...
  [10 18 35]
  [ 9 18 35]
  [ 8 18 35]]

 ...

 [[ 0  0  1]
  [ 0  0  1]
  [ 0  0  1]
  ...
  [14 37 75]
  [15 38 76]
  [15 38 76]]

 [[ 0  0  1]
  [ 0  0  1]
  [ 0  0  1]
  ...
  [15 38 76]
  [15 38 76]
  [15 38 76]]

 [[ 0  0  1]
  [ 0  0  1]
  [ 0  0  1]
  ...
  [15 38 76]
  [15 38 76]
  [15 38 76]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_114.jpg
"[[[ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]
  ...
  [18 30 42]
  [18 30 42]
  [18 30 42]]

 [[ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]
  ...
  [15 27 39]
  [15 27 39]
  [15 27 39]]

 [[ 0  2  1]
  [ 0  2  1]
  [ 0  2  1]
  ...
  [11 23 35]
  [11 23 35]
  [11 23 35]]

 ...

 [[ 0  0  4]
  [ 0  0  4]
  [ 0  0  4]
  ...
  [24 40 77]
  [24 40 77]
  [24 40 77]]

 [[ 0  0  4]
  [ 0  0  4]
  [ 0  0  4]
  ...
  [23 40 77]
  [23 40 77]
  [23 40 77]]

 [[ 0  0  4]
  [ 0  0  4]
  [ 0  0  3]
  ...
  [22 40 77]
  [22 40 77]
  [22 40 77]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_116.jpg
"[[[ 1  2  0]
  [ 1  2  0]
  [ 1  2  0]
  ...
  [16 29 45]
  [17 30 46]
  [18 31 47]]

 [[ 1  2  0]
  [ 1  2  0]
  [ 1  2  0]
  ...
  [18 31 47]
  [18 31 47]
  [18 31 47]]

 [[ 1  2  0]
  [ 1  2  0]
  [ 1  2  0]
  ...
  [20 33 49]
  [19 32 48]
  [18 31 47]]

 ...

 [[ 0  1  4]
  [ 0  1  4]
  [ 0  1  3]
  ...
  [37 59 95]
  [37 59 95]
  [37 59 95]]

 [[ 0  1  4]
  [ 0  1  4]
  [ 0  1  3]
  ...
  [39 61 97]
  [39 61 97]
  [39 61 97]]

 [[ 0  1  4]
  [ 0  1  4]
  [ 0  1  3]
  ...
  [41 63 99]
  [41 63 99]
  [41 63 99]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_117.jpg
"[[[  1   0   2]
  [  1   0   2]
  [  1   0   2]
  ...
  [ 21  33  52]
  [ 19  31  49]
  [ 19  31  49]]

 [[  1   0   2]
  [  1   0   2]
  [  1   0   2]
  ...
  [ 20  32  50]
  [ 18  30  48]
  [ 19  31  49]]

 [[  1   0   2]
  [  1   0   2]
  [  1   0   2]
  ...
  [ 19  31  49]
  [ 18  30  48]
  [ 19  31  49]]

 ...

 [[  0   1   0]
  [  0   2   1]
  [  0   3   1]
  ...
  [ 48  73 115]
  [ 48  74 115]
  [ 49  74 116]]

 [[  0   1   0]
  [  0   2   1]
  [  0   3   1]
  ...
  [ 49  74 115]
  [ 49  74 116]
  [ 49  74 117]]

 [[  0   1   0]
  [  0   2   0]
  [  0   3   1]
  ...
  [ 49  74 116]
  [ 49  74 117]
  [ 49  74 118]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_118.jpg
"[[[  0   0   0]
  [  0   0   0]
  [  0   1   1]
  ...
  [ 19  32  54]
  [ 18  31  54]
  [ 18  30  54]]

 [[  0   0   0]
  [  0   1   1]
  [  0   1   1]
  ...
  [ 18  31  53]
  [ 18  30  53]
  [ 18  30  54]]

 [[  0   0   0]
  [  0   1   1]
  [  0   1   1]
  ...
  [ 17  30  52]
  [ 17  30  53]
  [ 18  30  54]]

 ...

 [[  2   0   1]
  [  2   1   2]
  [  1   1   2]
  ...
  [ 48  74 120]
  [ 50  76 122]
  [ 51  77 124]]

 [[  2   0   1]
  [  2   1   2]
  [  1   1   2]
  ...
  [ 46  72 119]
  [ 48  74 121]
  [ 50  76 123]]

 [[  2   0   1]
  [  2   0   2]
  [  1   1   2]
  ...
  [ 45  71 118]
  [ 47  73 120]
  [ 49  75 122]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_119.jpg
"[[[ 50  93 186]
  [ 50  93 186]
  [ 50  93 186]
  ...
  [ 48  88 173]
  [ 47  88 173]
  [ 47  88 173]]

 [[ 50  93 186]
  [ 50  93 186]
  [ 50  93 186]
  ...
  [ 48  88 173]
  [ 47  88 173]
  [ 47  88 173]]

 [[ 49  92 185]
  [ 49  92 185]
  [ 49  92 185]
  ...
  [ 49  89 174]
  [ 49  89 174]
  [ 48  89 174]]

 ...

 [[ 50 107 197]
  [ 50 107 197]
  [ 50 108 198]
  ...
  [ 70 128 202]
  [ 70 128 201]
  [ 70 127 201]]

 [[ 50 107 198]
  [ 50 107 198]
  [ 50 107 198]
  ...
  [ 72 130 202]
  [ 72 130 202]
  [ 72 129 202]]

 [[ 50 107 198]
  [ 50 107 198]
  [ 50 107 198]
  ...
  [ 72 130 202]
  [ 72 130 202]
  [ 72 130 202]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_12.jpg
"[[[  0   2   0]
  [  2   6   4]
  [  6  11  11]
  ...
  [ 20  32  55]
  [ 18  30  55]
  [ 18  30  54]]

 [[  0   2   0]
  [  2   6   4]
  [  6  11  10]
  ...
  [ 20  32  56]
  [ 19  31  55]
  [ 18  30  54]]

 [[  0   2   0]
  [  2   6   4]
  [  6  11  10]
  ...
  [ 19  31  55]
  [ 19  31  55]
  [ 19  31  55]]

 ...

 [[  0   0   7]
  [  4   5  13]
  [ 12  13  23]
  ...
  [ 47  78 129]
  [ 47  78 129]
  [ 47  78 129]]

 [[  0   0   7]
  [  3   4  13]
  [ 11  13  23]
  ...
  [ 45  76 127]
  [ 45  77 128]
  [ 45  76 127]]

 [[  0   0   8]
  [  3   4  13]
  [ 11  13  23]
  ...
  [ 44  75 126]
  [ 45  75 127]
  [ 44  75 126]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_120.jpg
"[[[ 12  21  34]
  [ 15  24  37]
  [ 17  27  40]
  ...
  [ 14  28  51]
  [ 14  29  52]
  [ 16  32  55]]

 [[ 12  21  34]
  [ 15  24  37]
  [ 17  26  40]
  ...
  [ 18  32  55]
  [ 17  31  54]
  [ 16  32  55]]

 [[ 12  21  34]
  [ 15  24  37]
  [ 17  26  40]
  ...
  [ 21  35  58]
  [ 19  33  57]
  [ 16  32  55]]

 ...

 [[ 12  27  48]
  [ 15  29  51]
  [ 17  31  53]
  ...
  [ 38  69 130]
  [ 39  70 130]
  [ 38  69 130]]

 [[ 14  28  50]
  [ 17  31  53]
  [ 19  33  55]
  ...
  [ 34  66 126]
  [ 35  66 127]
  [ 35  66 127]]

 [[ 16  30  52]
  [ 18  32  54]
  [ 20  34  56]
  ...
  [ 31  63 124]
  [ 32  63 124]
  [ 33  64 125]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_121.jpg
"[[[ 11  28  49]
  [ 11  28  49]
  [ 11  28  49]
  ...
  [ 21  36  62]
  [ 22  36  63]
  [ 23  37  65]]

 [[ 12  29  50]
  [ 12  29  50]
  [ 12  29  50]
  ...
  [ 20  35  61]
  [ 21  35  62]
  [ 21  35  63]]

 [[ 13  30  51]
  [ 13  30  51]
  [ 13  30  51]
  ...
  [ 19  34  60]
  [ 19  34  61]
  [ 20  34  62]]

 ...

 [[ 11  28  61]
  [ 12  30  61]
  [ 14  32  63]
  ...
  [ 19  52 120]
  [ 20  53 122]
  [ 22  55 124]]

 [[ 11  28  61]
  [ 12  29  62]
  [ 14  31  64]
  ...
  [ 19  52 120]
  [ 20  53 122]
  [ 22  55 124]]

 [[ 11  28  61]
  [ 12  29  62]
  [ 14  31  64]
  ...
  [ 19  52 121]
  [ 20  53 122]
  [ 22  55 124]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_122.jpg
"[[[ 24  34  64]
  [ 26  36  66]
  [ 29  39  69]
  ...
  [ 27  43  72]
  [ 27  42  72]
  [ 26  41  73]]

 [[ 27  38  67]
  [ 30  40  70]
  [ 32  43  73]
  ...
  [ 28  44  73]
  [ 28  43  74]
  [ 27  42  74]]

 [[ 31  41  71]
  [ 33  44  74]
  [ 36  47  77]
  ...
  [ 29  44  73]
  [ 29  44  75]
  [ 28  43  75]]

 ...

 [[ 28  49  81]
  [ 27  49  81]
  [ 27  50  82]
  ...
  [ 17  49 132]
  [ 17  48 132]
  [ 17  47 133]]

 [[ 27  48  81]
  [ 27  49  82]
  [ 28  51  84]
  ...
  [ 18  49 133]
  [ 17  49 133]
  [ 17  48 134]]

 [[ 25  47  82]
  [ 27  49  84]
  [ 28  51  86]
  ...
  [ 19  50 135]
  [ 19  49 135]
  [ 19  49 136]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_123.jpg
"[[[ 35  51  80]
  [ 34  50  79]
  [ 34  50  79]
  ...
  [ 28  43  76]
  [ 28  43  77]
  [ 29  43  79]]

 [[ 34  50  79]
  [ 34  50  79]
  [ 34  50  79]
  ...
  [ 29  43  77]
  [ 28  43  77]
  [ 28  42  78]]

 [[ 34  50  79]
  [ 34  50  79]
  [ 34  50  79]
  ...
  [ 29  44  78]
  [ 29  43  78]
  [ 28  42  78]]

 ...

 [[ 31  53  94]
  [ 32  54  95]
  [ 34  56  97]
  ...
  [ 24  58 147]
  [ 22  57 146]
  [ 21  55 145]]

 [[ 30  54  94]
  [ 32  55  96]
  [ 34  57  98]
  ...
  [ 23  58 147]
  [ 22  57 146]
  [ 21  56 146]]

 [[ 30  55  95]
  [ 32  57  97]
  [ 34  58  99]
  ...
  [ 23  58 147]
  [ 22  58 146]
  [ 22  57 147]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_124.jpg
"[[[ 35  53  76]
  [ 33  51  74]
  [ 31  49  72]
  ...
  [ 25  44  79]
  [ 23  42  78]
  [ 20  39  76]]

 [[ 34  52  75]
  [ 33  50  74]
  [ 31  49  72]
  ...
  [ 25  44  79]
  [ 23  42  78]
  [ 20  39  76]]

 [[ 33  51  73]
  [ 32  50  73]
  [ 32  50  73]
  ...
  [ 24  43  77]
  [ 23  42  77]
  [ 22  40  77]]

 ...

 [[ 30  50  99]
  [ 32  52 100]
  [ 34  54 103]
  ...
  [ 25  59 142]
  [ 25  59 142]
  [ 24  59 143]]

 [[ 30  50  98]
  [ 31  51  99]
  [ 33  53 101]
  ...
  [ 26  60 144]
  [ 26  60 144]
  [ 25  59 144]]

 [[ 30  50  98]
  [ 31  51  99]
  [ 32  53 101]
  ...
  [ 28  62 146]
  [ 27  61 146]
  [ 27  60 146]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_125.jpg
"[[[ 18  33  59]
  [ 20  35  61]
  [ 22  37  63]
  ...
  [ 24  39  70]
  [ 25  40  72]
  [ 25  40  72]]

 [[ 22  36  62]
  [ 23  38  64]
  [ 25  40  66]
  ...
  [ 25  41  71]
  [ 25  40  72]
  [ 25  40  72]]

 [[ 25  40  66]
  [ 26  41  67]
  [ 27  41  68]
  ...
  [ 25  41  72]
  [ 25  40  72]
  [ 24  40  72]]

 ...

 [[ 32  56  92]
  [ 33  57  93]
  [ 34  57  94]
  ...
  [ 31  64 151]
  [ 30  62 151]
  [ 30  62 151]]

 [[ 30  55  92]
  [ 31  56  93]
  [ 32  57  94]
  ...
  [ 33  65 153]
  [ 32  64 153]
  [ 31  63 153]]

 [[ 28  54  91]
  [ 29  55  92]
  [ 29  55  92]
  ...
  [ 33  65 155]
  [ 33  64 155]
  [ 32  63 154]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_126.jpg
"[[[  6  16  33]
  [  6  16  33]
  [  6  16  33]
  ...
  [ 21  33  66]
  [ 21  33  67]
  [ 21  33  67]]

 [[  9  19  36]
  [  8  18  35]
  [  8  18  35]
  ...
  [ 20  32  65]
  [ 20  32  66]
  [ 20  32  66]]

 [[ 12  21  40]
  [ 11  21  38]
  [ 10  20  38]
  ...
  [ 19  31  65]
  [ 19  31  65]
  [ 19  31  65]]

 ...

 [[ 34  64 105]
  [ 34  64 105]
  [ 33  64 106]
  ...
  [ 51  88 172]
  [ 50  87 171]
  [ 49  86 170]]

 [[ 33  64 106]
  [ 33  64 106]
  [ 33  64 107]
  ...
  [ 53  90 174]
  [ 52  89 173]
  [ 51  88 172]]

 [[ 32  64 107]
  [ 32  64 107]
  [ 32  64 107]
  ...
  [ 55  92 176]
  [ 53  91 175]
  [ 53  90 174]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_127.jpg
"[[[ 10  13  18]
  [  6   9  14]
  [  5   8  13]
  ...
  [ 13  21  53]
  [ 12  21  54]
  [ 12  21  54]]

 [[  9  11  18]
  [  6   9  14]
  [  5   7  13]
  ...
  [ 13  21  53]
  [ 12  21  54]
  [ 12  21  54]]

 [[  6   8  17]
  [  6   8  15]
  [  6   8  16]
  ...
  [ 13  21  53]
  [ 12  21  54]
  [ 12  21  54]]

 ...

 [[ 35  60 102]
  [ 36  61 103]
  [ 37  62 104]
  ...
  [ 59 100 173]
  [ 59 100 173]
  [ 60 101 174]]

 [[ 34  60 103]
  [ 35  61 104]
  [ 37  62 105]
  ...
  [ 61 102 175]
  [ 60 102 175]
  [ 61 102 175]]

 [[ 33  60 104]
  [ 34  61 105]
  [ 35  62 106]
  ...
  [ 61 104 176]
  [ 60 103 176]
  [ 60 103 176]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_128.jpg
"[[[  1   4   9]
  [  4   7  12]
  [  8  11  16]
  ...
  [ 11  22  40]
  [ 11  23  41]
  [ 11  23  41]]

 [[ 14  17  22]
  [ 12  15  20]
  [  9  12  17]
  ...
  [ 11  23  41]
  [ 11  24  42]
  [ 11  24  42]]

 [[ 13  17  22]
  [ 10  13  18]
  [  6   9  14]
  ...
  [ 12  23  42]
  [ 12  23  42]
  [ 12  23  42]]

 ...

 [[ 27  55  90]
  [ 27  55  90]
  [ 28  56  90]
  ...
  [ 59  97 162]
  [ 58  96 161]
  [ 58  96 161]]

 [[ 27  55  90]
  [ 27  55  90]
  [ 28  56  91]
  ...
  [ 63 101 166]
  [ 61  99 164]
  [ 61  99 164]]

 [[ 27  55  90]
  [ 27  55  90]
  [ 28  56  91]
  ...
  [ 65 103 168]
  [ 64 101 167]
  [ 63 101 166]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_129.jpg
"[[[ 54  98 187]
  [ 54  98 187]
  [ 54  98 187]
  ...
  [ 50  95 182]
  [ 50  95 182]
  [ 50  95 182]]

 [[ 54  98 187]
  [ 54  98 187]
  [ 54  98 187]
  ...
  [ 50  96 182]
  [ 50  95 182]
  [ 50  95 182]]

 [[ 54  98 187]
  [ 54  98 187]
  [ 54  98 187]
  ...
  [ 51  96 183]
  [ 51  96 183]
  [ 51  96 183]]

 ...

 [[ 59 119 208]
  [ 60 120 209]
  [ 60 120 209]
  ...
  [ 60 118 200]
  [ 60 117 200]
  [ 59 117 200]]

 [[ 60 120 209]
  [ 60 120 209]
  [ 61 121 210]
  ...
  [ 60 118 200]
  [ 60 118 200]
  [ 60 118 200]]

 [[ 60 120 209]
  [ 60 120 209]
  [ 61 121 210]
  ...
  [ 60 119 200]
  [ 60 118 200]
  [ 60 118 200]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_13.jpg
"[[[  6  14   7]
  [  4  12   5]
  [  2  10   4]
  ...
  [ 16  25  39]
  [ 16  25  39]
  [ 16  25  39]]

 [[  9  16  10]
  [  5  12   7]
  [  3  10   5]
  ...
  [ 16  25  39]
  [ 16  25  39]
  [ 15  24  38]]

 [[  9  17  13]
  [  4  12   8]
  [  2  10   5]
  ...
  [ 16  25  39]
  [ 15  24  38]
  [ 15  24  38]]

 ...

 [[ 29  55  92]
  [ 30  56  93]
  [ 30  56  94]
  ...
  [ 67 106 168]
  [ 66 105 167]
  [ 65 104 166]]

 [[ 29  55  93]
  [ 29  55  93]
  [ 30  56  95]
  ...
  [ 70 110 171]
  [ 69 109 170]
  [ 68 108 170]]

 [[ 28  54  94]
  [ 29  55  95]
  [ 29  55  95]
  ...
  [ 72 112 171]
  [ 71 111 171]
  [ 69 110 172]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_130.jpg
"[[[  5  11  10]
  [  5  12  11]
  [  6  12  12]
  ...
  [ 13  20  42]
  [ 12  20  43]
  [ 13  21  44]]

 [[  4  10   9]
  [  5  10  10]
  [  5  11  11]
  ...
  [ 13  21  43]
  [ 13  21  44]
  [ 13  22  45]]

 [[  2   9   8]
  [  2   9   8]
  [  3   9   9]
  ...
  [ 14  22  43]
  [ 13  22  44]
  [ 14  23  45]]

 ...

 [[ 32  59  95]
  [ 33  60  96]
  [ 35  61  98]
  ...
  [ 68 107 161]
  [ 69 107 162]
  [ 69 108 163]]

 [[ 30  57  94]
  [ 31  58  95]
  [ 33  60  97]
  ...
  [ 71 111 165]
  [ 71 110 165]
  [ 72 111 166]]

 [[ 29  56  93]
  [ 30  57  94]
  [ 32  59  96]
  ...
  [ 73 113 167]
  [ 73 112 167]
  [ 73 112 167]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_131.jpg
"[[[  5  19  37]
  [  6  20  38]
  [  8  22  40]
  ...
  [ 15  27  53]
  [ 15  28  54]
  [ 16  29  55]]

 [[  9  23  41]
  [ 10  24  42]
  [ 12  26  44]
  ...
  [ 15  27  53]
  [ 15  28  54]
  [ 16  29  55]]

 [[ 14  28  46]
  [ 15  29  47]
  [ 16  30  49]
  ...
  [ 15  27  53]
  [ 15  28  55]
  [ 16  29  55]]

 ...

 [[ 37  66 103]
  [ 37  66 103]
  [ 38  67 104]
  ...
  [ 80 119 174]
  [ 80 119 174]
  [ 80 119 174]]

 [[ 37  67 104]
  [ 38  68 104]
  [ 38  68 105]
  ...
  [ 81 121 176]
  [ 81 121 176]
  [ 81 121 176]]

 [[ 39  71 107]
  [ 39  71 107]
  [ 38  71 106]
  ...
  [ 81 122 177]
  [ 81 122 177]
  [ 81 122 177]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_132.jpg
"[[[ 27  42  74]
  [ 28  43  75]
  [ 30  45  77]
  ...
  [ 22  38  67]
  [ 22  38  68]
  [ 21  39  70]]

 [[ 27  42  74]
  [ 28  43  75]
  [ 29  44  76]
  ...
  [ 22  38  67]
  [ 22  39  68]
  [ 22  39  70]]

 [[ 27  42  74]
  [ 28  43  75]
  [ 29  44  76]
  ...
  [ 23  38  68]
  [ 23  39  69]
  [ 22  40  71]]

 ...

 [[ 39  75 111]
  [ 40  76 112]
  [ 42  78 114]
  ...
  [ 73 117 170]
  [ 73 117 170]
  [ 73 117 170]]

 [[ 39  75 111]
  [ 41  77 113]
  [ 42  78 114]
  ...
  [ 76 120 173]
  [ 76 120 173]
  [ 76 120 173]]

 [[ 40  76 112]
  [ 41  77 113]
  [ 42  78 114]
  ...
  [ 79 123 176]
  [ 79 123 176]
  [ 79 123 176]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_133.jpg
"[[[ 27  47  72]
  [ 27  47  72]
  [ 29  48  74]
  ...
  [ 17  32  65]
  [ 18  33  66]
  [ 20  35  68]]

 [[ 27  47  72]
  [ 28  48  73]
  [ 29  49  74]
  ...
  [ 17  32  66]
  [ 18  33  66]
  [ 19  34  67]]

 [[ 28  48  74]
  [ 29  48  74]
  [ 30  49  75]
  ...
  [ 18  33  66]
  [ 18  34  67]
  [ 19  34  67]]

 ...

 [[ 44  77 116]
  [ 45  78 117]
  [ 45  78 118]
  ...
  [ 84 128 175]
  [ 84 128 175]
  [ 84 128 175]]

 [[ 43  76 116]
  [ 44  77 116]
  [ 45  77 117]
  ...
  [ 84 128 175]
  [ 84 128 175]
  [ 84 128 175]]

 [[ 43  76 115]
  [ 44  76 116]
  [ 44  77 116]
  ...
  [ 85 129 176]
  [ 85 129 176]
  [ 85 129 176]]]",Hyperplastic,c:\Users\Administrator\Desktop\TheBridge\Bootcamp-DataScience-2021\MachineLearning\data\Hyperplastic\test12_134.jpg
